country,survey_start_year,year,lat,lon,GID_1,GID_2,households,rural,iwi,uid,origin_lat,origin_lon
senegal,2005,2005,12.436017999999995,-11.932547,SEN.6,SEN.6.1,20,1,12.3161217,senegal_2005_00232,12.436017999999995,-11.932547
senegal,2005,2005,14.775986999999992,-17.212669,SEN.1,SEN.1.4,21,0,46.459994,senegal_2005_00233,14.775986999999992,-17.212669
senegal,2005,2005,14.123894000000002,-16.683241,SEN.3,SEN.3.1,6,1,22.657398666666666,senegal_2005_00234,14.123894000000002,-16.683241
senegal,2005,2005,13.36642,-15.237062,SEN.7,SEN.7.2,1,1,18.171977,senegal_2005_00235,13.36642,-15.237062
senegal,2005,2005,12.564377000000002,-15.877143999999998,SEN.11,SEN.11.2,10,0,24.1860822,senegal_2005_00236,12.564377000000002,-15.877143999999998
senegal,2005,2005,16.005202999999998,-13.640893000000002,SEN.9,SEN.9.2,21,1,27.42127900000001,senegal_2005_00237,16.005202999999998,-13.640893000000002
senegal,2005,2005,13.012635,-16.224929,SEN.14,SEN.14.1,1,1,14.053583,senegal_2005_00238,13.012635,-16.224929
senegal,2005,2005,13.881568,-16.37298299999999,SEN.3,SEN.3.2,26,0,47.85357076923078,senegal_2005_00239,13.881568,-16.37298299999999
senegal,2005,2005,12.860149,-16.167311,SEN.14,SEN.14.1,3,1,14.133776333333335,senegal_2005_00240,12.860149,-16.167311
senegal,2005,2005,14.110771,-16.476639000000002,SEN.3,SEN.3.2,7,1,33.353297857142856,senegal_2005_00241,14.110771,-16.476639000000002
senegal,2005,2005,13.958938999999996,-16.167955000000003,SEN.5,SEN.5.2,16,1,19.51464325,senegal_2005_00242,13.958938999999996,-16.167955000000003
senegal,2005,2005,12.805652,-16.221354999999996,SEN.14,SEN.14.1,12,1,27.954789583333326,senegal_2005_00243,12.805652,-16.221354999999996
senegal,2005,2005,12.781369,-14.437447,SEN.7,SEN.7.1,2,1,13.924806,senegal_2005_00244,12.781369,-14.437447
senegal,2005,2005,15.965439,-13.581301,SEN.9,SEN.9.2,20,0,43.16264615000001,senegal_2005_00245,15.965439,-13.581301
senegal,2005,2005,13.367121,-13.321265,SEN.12,SEN.12.4,6,1,18.765042333333337,senegal_2005_00246,13.367121,-13.321265
senegal,2005,2005,13.770590000000002,-13.699653,SEN.12,SEN.12.4,5,0,41.6876568,senegal_2005_00247,13.770590000000002,-13.699653
senegal,2005,2005,13.693354,-13.166626000000006,SEN.12,SEN.12.2,15,1,23.300468666666667,senegal_2005_00248,13.693354,-13.166626000000006
senegal,2005,2005,14.858086000000007,-15.893229000000002,SEN.2,SEN.2.3,23,1,46.37530347826088,senegal_2005_00249,14.858086000000007,-15.893229000000002
senegal,2005,2005,14.809348,-16.929171,SEN.13,SEN.13.2,28,0,50.151158714285714,senegal_2005_00250,14.809348,-16.929171
senegal,2005,2005,15.046378000000002,-12.598454000000002,SEN.12,SEN.12.1,28,1,51.79516360714286,senegal_2005_00251,15.046378000000002,-12.598454000000002
senegal,2005,2005,12.555603,-16.289099999999998,SEN.14,SEN.14.3,12,0,38.47993383333334,senegal_2005_00252,12.555603,-16.289099999999998
senegal,2005,2005,14.329892,-16.409651,SEN.3,SEN.3.1,7,0,56.16696085714285,senegal_2005_00253,14.329892,-16.409651
senegal,2005,2005,13.856085000000006,-16.07628799999999,SEN.5,SEN.5.3,26,1,29.82919834615384,senegal_2005_00254,13.856085000000006,-16.07628799999999
senegal,2005,2005,14.566422,-16.439615,SEN.3,SEN.3.1,2,1,11.822529,senegal_2005_00255,14.566422,-16.439615
senegal,2005,2005,13.756452,-15.774977999999996,SEN.5,SEN.5.3,21,0,39.68453395238095,senegal_2005_00256,13.756452,-15.774977999999996
senegal,2005,2005,16.103023000000004,-13.764074999999997,SEN.10,SEN.10.2,21,1,19.08249847619048,senegal_2005_00257,16.103023000000004,-13.764074999999997
senegal,2005,2005,15.323758,-13.038211,SEN.9,SEN.9.1,11,1,37.748823636363646,senegal_2005_00258,15.323758,-13.038211
senegal,2005,2005,14.059268,-16.133252,SEN.5,SEN.5.2,9,1,20.845052222222225,senegal_2005_00259,14.059268,-16.133252
senegal,2005,2005,14.902553000000005,-15.251340999999998,SEN.8,SEN.8.2,12,1,12.63832275,senegal_2005_00260,14.902553000000005,-15.251340999999998
senegal,2005,2005,16.256035,-14.090757999999996,SEN.10,SEN.10.2,23,0,28.408591304347823,senegal_2005_00261,16.256035,-14.090757999999996
senegal,2005,2005,13.427569,-13.672166999999998,SEN.12,SEN.12.4,5,1,25.583966,senegal_2005_00262,13.427569,-13.672166999999998
senegal,2005,2005,15.271446999999998,-12.905418999999998,SEN.9,SEN.9.1,9,1,28.84466233333333,senegal_2005_00263,15.271446999999998,-12.905418999999998
senegal,2005,2005,14.858159,-15.865626,SEN.2,SEN.2.3,2,1,63.2312225,senegal_2005_00264,14.858159,-15.865626
senegal,2005,2005,12.571577999999995,-16.268939999999994,SEN.14,SEN.14.3,15,0,52.46376186666667,senegal_2005_00265,12.571577999999995,-16.268939999999994
senegal,2005,2005,13.747175,-15.579721000000005,SEN.5,SEN.5.3,18,1,28.42611077777778,senegal_2005_00266,13.747175,-15.579721000000005
senegal,2005,2005,16.273733999999994,-16.13242400000001,SEN.10,SEN.10.1,25,1,34.56725144000001,senegal_2005_00267,16.273733999999994,-16.13242400000001
senegal,2005,2005,14.849792999999996,-15.891613000000005,SEN.2,SEN.2.3,26,1,52.30682403846155,senegal_2005_00268,14.849792999999996,-15.891613000000005
senegal,2005,2005,14.767056000000007,-17.225033999999997,SEN.1,SEN.1.4,25,0,54.11189472,senegal_2005_00269,14.767056000000007,-17.225033999999997
senegal,2005,2005,13.995559000000004,-15.114518999999994,SEN.4,SEN.4.3,21,1,17.20262976190476,senegal_2005_00270,13.995559000000004,-15.114518999999994
senegal,2005,2005,14.548129,-16.134155,SEN.2,SEN.2.2,5,1,23.4899378,senegal_2005_00271,14.548129,-16.134155
senegal,2005,2005,13.870676,-14.266982,SEN.12,SEN.12.3,4,1,17.34858575,senegal_2005_00272,13.870676,-14.266982
senegal,2005,2005,14.695164000000002,-15.309279,SEN.8,SEN.8.2,18,1,13.299141555555558,senegal_2005_00273,14.695164000000002,-15.309279
senegal,2005,2005,13.904074,-14.042167,SEN.12,SEN.12.4,1,1,25.730448,senegal_2005_00274,13.904074,-14.042167
senegal,2005,2005,14.658580000000006,-16.250577000000007,SEN.2,SEN.2.2,25,0,55.22490084,senegal_2005_00275,14.658580000000006,-16.250577000000007
senegal,2005,2005,14.770231,-17.158436999999996,SEN.1,SEN.1.4,20,1,40.19145275,senegal_2005_00276,14.770231,-17.158436999999996
senegal,2005,2005,12.573562000000004,-16.286076,SEN.14,SEN.14.3,18,0,42.259738166666665,senegal_2005_00277,12.573562000000004,-16.286076
senegal,2005,2005,14.570342000000004,-16.131505,SEN.2,SEN.2.2,16,1,15.5632139375,senegal_2005_00278,14.570342000000004,-16.131505
senegal,2005,2005,16.455939,-14.447565,SEN.10,SEN.10.2,20,1,24.4822833,senegal_2005_00279,16.455939,-14.447565
senegal,2005,2005,15.920686000000002,-15.363252,SEN.8,SEN.8.2,7,1,13.950161857142858,senegal_2005_00280,15.920686000000002,-15.363252
senegal,2005,2005,15.130529999999997,-12.932089,SEN.9,SEN.9.1,14,1,20.80213642857143,senegal_2005_00281,15.130529999999997,-12.932089
senegal,2005,2005,12.958318,-14.964944,SEN.7,SEN.7.1,2,1,22.8746425,senegal_2005_00282,12.958318,-14.964944
senegal,2005,2005,14.761450000000009,-17.335012000000003,SEN.1,SEN.1.3,29,0,42.18078682758621,senegal_2005_00283,14.761450000000009,-17.335012000000003
senegal,2005,2005,14.802459000000002,-16.641623,SEN.13,SEN.13.2,19,1,15.286367263157894,senegal_2005_00284,14.802459000000002,-16.641623
senegal,2005,2005,13.159778,-13.754734,SEN.7,SEN.7.3,5,1,19.5987364,senegal_2005_00285,13.159778,-13.754734
senegal,2005,2005,12.715673,-15.569929,SEN.11,SEN.11.3,11,0,39.304958363636366,senegal_2005_00286,12.715673,-15.569929
senegal,2005,2005,13.623095,-13.722974,SEN.12,SEN.12.4,2,1,16.844113,senegal_2005_00287,13.623095,-13.722974
senegal,2005,2005,14.553126999999998,-16.794329,SEN.13,SEN.13.1,14,1,10.0161145,senegal_2005_00288,14.553126999999998,-16.794329
senegal,2005,2005,15.999545000000008,-16.495291000000005,SEN.10,SEN.10.3,23,0,53.497171173913046,senegal_2005_00289,15.999545000000008,-16.495291000000005
senegal,2005,2005,15.86249,-16.159240000000004,SEN.8,SEN.8.3,18,1,29.53475344444444,senegal_2005_00290,15.86249,-16.159240000000004
senegal,2005,2005,12.805186,-13.894367,SEN.7,SEN.7.3,4,1,13.421311,senegal_2005_00291,12.805186,-13.894367
senegal,2005,2005,14.82809,-15.870228999999997,SEN.2,SEN.2.3,16,1,23.4412545,senegal_2005_00292,14.82809,-15.870228999999997
senegal,2005,2005,15.057571,-16.092982000000003,SEN.8,SEN.8.1,20,1,42.382773,senegal_2005_00293,15.057571,-16.092982000000003
senegal,2005,2005,14.819780999999995,-15.914657999999994,SEN.2,SEN.2.3,23,0,40.224678956521736,senegal_2005_00294,14.819780999999995,-15.914657999999994
senegal,2005,2005,12.547287999999998,-12.389036000000004,SEN.6,SEN.6.1,10,1,11.7760136,senegal_2005_00295,12.547287999999998,-12.389036000000004
senegal,2005,2005,15.397628999999997,-15.105426000000003,SEN.8,SEN.8.2,23,0,39.25391813043479,senegal_2005_00296,15.397628999999997,-15.105426000000003
senegal,2005,2005,14.911549,-17.119185000000012,SEN.13,SEN.13.2,24,0,41.08586383333333,senegal_2005_00297,14.911549,-17.119185000000012
senegal,2005,2005,15.268379999999995,-12.868717000000002,SEN.9,SEN.9.1,27,0,53.353963925925925,senegal_2005_00298,15.268379999999995,-12.868717000000002
senegal,2005,2005,16.421265000000002,-15.717349,SEN.10,SEN.10.1,9,1,39.93467,senegal_2005_00299,16.421265000000002,-15.717349
senegal,2005,2005,12.565771,-16.280497999999998,SEN.14,SEN.14.3,11,0,40.00122081818181,senegal_2005_00300,12.565771,-16.280497999999998
senegal,2005,2005,14.336147000000004,-16.402694999999998,SEN.3,SEN.3.1,15,0,46.34015586666666,senegal_2005_00301,14.336147000000004,-16.402694999999998
senegal,2005,2005,13.097171,-16.494171,SEN.14,SEN.14.1,1,1,18.171977,senegal_2005_00302,13.097171,-16.494171
senegal,2005,2005,14.668275999999995,-16.23163399999999,SEN.2,SEN.2.2,25,0,43.637744360000006,senegal_2005_00303,14.668275999999995,-16.23163399999999
senegal,2005,2005,14.478720000000004,-15.488640999999994,SEN.4,SEN.4.4,21,1,17.39974209523809,senegal_2005_00304,14.478720000000004,-15.488640999999994
senegal,2005,2005,14.747566000000004,-17.385329000000006,SEN.1,SEN.1.3,20,0,34.9185347,senegal_2005_00305,14.747566000000004,-17.385329000000006
senegal,2005,2005,14.801547000000005,-15.904408999999992,SEN.2,SEN.2.3,24,0,48.86975741666668,senegal_2005_00306,14.801547000000005,-15.904408999999992
senegal,2005,2005,14.147679000000002,-16.06228099999999,SEN.5,SEN.5.2,20,0,35.39851255000001,senegal_2005_00307,14.147679000000002,-16.06228099999999
senegal,2005,2005,13.991446999999996,-14.57315,SEN.12,SEN.12.3,13,1,29.91367884615385,senegal_2005_00308,13.991446999999996,-14.57315
senegal,2005,2005,12.843701,-14.176352,SEN.7,SEN.7.1,1,1,18.171977,senegal_2005_00309,12.843701,-14.176352
senegal,2005,2005,13.927313000000003,-15.913146999999997,SEN.5,SEN.5.2,25,0,40.18727124,senegal_2005_00310,13.927313000000003,-15.913146999999997
senegal,2005,2005,12.591646,-16.097072999999998,SEN.14,SEN.14.3,7,1,17.503582857142856,senegal_2005_00311,12.591646,-16.097072999999998
senegal,2005,2005,12.751734,-16.09585,SEN.14,SEN.14.1,8,1,22.980110625,senegal_2005_00312,12.751734,-16.09585
senegal,2005,2005,13.151431,-14.112284999999996,SEN.7,SEN.7.3,21,0,47.62895114285715,senegal_2005_00313,13.151431,-14.112284999999996
senegal,2005,2005,14.205723,-16.6675,SEN.3,SEN.3.1,4,0,46.24205475,senegal_2005_00314,14.205723,-16.6675
senegal,2005,2005,15.15412,-16.863176,SEN.13,SEN.13.3,1,1,34.159524,senegal_2005_00315,15.15412,-16.863176
senegal,2005,2005,12.60246,-16.580367999999996,SEN.14,SEN.14.2,6,1,17.706641,senegal_2005_00316,12.60246,-16.580367999999996
senegal,2005,2005,15.094889000000002,-16.620480999999998,SEN.13,SEN.13.3,22,0,50.08980540909091,senegal_2005_00317,15.094889000000002,-16.620480999999998
senegal,2005,2005,14.272754000000004,-16.731581000000002,SEN.13,SEN.13.1,7,1,25.112700285714283,senegal_2005_00318,14.272754000000004,-16.731581000000002
senegal,2005,2005,14.763571000000008,-17.425949,SEN.1,SEN.1.2,25,0,67.66642064000001,senegal_2005_00319,14.763571000000008,-17.425949
senegal,2005,2005,12.531723,-15.736301999999998,SEN.11,SEN.11.2,10,1,14.698219900000002,senegal_2005_00320,12.531723,-15.736301999999998
senegal,2005,2005,16.016467,-16.494718,SEN.10,SEN.10.3,19,0,66.11383431578948,senegal_2005_00321,16.016467,-16.494718
senegal,2005,2005,14.425295000000004,-16.96438699999999,SEN.13,SEN.13.1,26,0,53.589926769230765,senegal_2005_00322,14.425295000000004,-16.96438699999999
senegal,2005,2005,15.996783999999996,-16.478723,SEN.10,SEN.10.3,24,0,49.03404679166667,senegal_2005_00323,15.996783999999996,-16.478723
senegal,2005,2005,15.437175,-15.534983,SEN.8,SEN.8.2,5,1,17.014659599999998,senegal_2005_00324,15.437175,-15.534983
senegal,2005,2005,14.705335999999994,-17.454489000000006,SEN.1,SEN.1.1,22,0,42.22193213636364,senegal_2005_00325,14.705335999999994,-17.454489000000006
senegal,2005,2005,12.572483000000004,-16.272056,SEN.14,SEN.14.3,18,0,48.4276975,senegal_2005_00326,12.572483000000004,-16.272056
senegal,2005,2005,15.793772,-16.072167000000004,SEN.8,SEN.8.3,13,1,30.813326,senegal_2005_00327,15.793772,-16.072167000000004
senegal,2005,2005,14.155831999999997,-16.094856999999994,SEN.5,SEN.5.2,27,0,47.71786503703705,senegal_2005_00328,14.155831999999997,-16.094856999999994
senegal,2005,2005,14.710795000000005,-17.267207999999997,SEN.1,SEN.1.4,27,0,60.40016948148149,senegal_2005_00329,14.710795000000005,-17.267207999999997
senegal,2005,2005,14.694033999999991,-17.442145,SEN.1,SEN.1.1,21,0,42.46263700000001,senegal_2005_00330,14.694033999999991,-17.442145
senegal,2005,2005,12.656908,-12.836128,SEN.6,SEN.6.2,1,1,5.546541,senegal_2005_00331,12.656908,-12.836128
senegal,2005,2005,14.857575999999996,-15.892563999999997,SEN.2,SEN.2.3,23,1,57.565085869565216,senegal_2005_00332,14.857575999999996,-15.892563999999997
senegal,2005,2005,16.193845000000007,-14.021217999999994,SEN.10,SEN.10.2,28,1,24.590556678571428,senegal_2005_00333,16.193845000000007,-14.021217999999994
senegal,2005,2005,14.133473,-16.083871999999992,SEN.5,SEN.5.2,21,0,37.45293114285713,senegal_2005_00334,14.133473,-16.083871999999992
senegal,2005,2005,15.62604800000001,-16.23132399999999,SEN.8,SEN.8.3,27,0,53.05596962962963,senegal_2005_00335,15.62604800000001,-16.23132399999999
senegal,2005,2005,15.608137,-16.235874000000006,SEN.8,SEN.8.3,21,0,31.77399476190476,senegal_2005_00336,15.608137,-16.235874000000006
senegal,2005,2005,14.267426,-15.940248999999996,SEN.5,SEN.5.1,23,0,47.100838869565216,senegal_2005_00337,14.267426,-15.940248999999996
senegal,2005,2005,15.622176,-13.320040000000004,SEN.9,SEN.9.2,18,0,44.22801783333333,senegal_2005_00338,15.622176,-13.320040000000004
senegal,2005,2005,14.537674000000004,-15.927006000000002,SEN.2,SEN.2.3,17,1,13.346234352941178,senegal_2005_00339,14.537674000000004,-15.927006000000002
senegal,2005,2005,14.496207000000007,-16.082854,SEN.3,SEN.3.3,25,0,40.269639520000005,senegal_2005_00340,14.496207000000007,-16.082854
senegal,2005,2005,15.480574999999993,-13.182078999999993,SEN.9,SEN.9.1,24,0,39.48165920833334,senegal_2005_00341,15.480574999999993,-13.182078999999993
senegal,2005,2005,14.41414,-16.962603,SEN.13,SEN.13.1,18,0,52.79671144444445,senegal_2005_00342,14.41414,-16.962603
senegal,2005,2005,14.379630999999998,-16.39766,SEN.3,SEN.3.1,12,1,13.263135749999998,senegal_2005_00343,14.379630999999998,-16.39766
senegal,2005,2005,14.999519000000005,-16.752515000000006,SEN.13,SEN.13.3,28,1,51.57848350000001,senegal_2005_00344,14.999519000000005,-16.752515000000006
senegal,2005,2005,16.488369,-15.554217,SEN.10,SEN.10.1,3,1,38.87604433333333,senegal_2005_00345,16.488369,-15.554217
senegal,2005,2005,14.738699,-17.274,SEN.1,SEN.1.4,23,1,39.29589526086957,senegal_2005_00346,14.738699,-17.274
senegal,2005,2005,14.392089000000002,-16.947083000000003,SEN.13,SEN.13.1,21,0,33.32061952380952,senegal_2005_00347,14.392089000000002,-16.947083000000003
senegal,2005,2005,14.783665999999998,-16.905779999999996,SEN.13,SEN.13.2,25,0,57.98439188,senegal_2005_00348,14.783665999999998,-16.905779999999996
senegal,2005,2005,14.694942000000005,-17.442062000000004,SEN.1,SEN.1.1,21,0,43.7481500952381,senegal_2005_00349,14.694942000000005,-17.442062000000004
senegal,2005,2005,13.550864999999998,-12.512077000000003,SEN.12,SEN.12.2,11,1,16.72108981818182,senegal_2005_00350,13.550864999999998,-12.512077000000003
senegal,2008,2008,16.52203504481247,-15.497166700665732,SEN.10,SEN.10.1,30,0,55.63481416666668,senegal_2008_00000,16.536945,-15.507005999999992
senegal,2008,2008,14.941446279308792,-16.81977533754951,SEN.13,SEN.13.3,26,0,63.32167892307692,senegal_2008_00001,14.947139999999994,-16.82117
senegal,2008,2008,16.033451588197266,-16.489681000000008,SEN.10,SEN.10.3,30,0,66.93739923333334,senegal_2008_00002,16.034536,-16.489681000000008
senegal,2008,2008,14.85514084215398,-15.904426939012675,SEN.2,SEN.2.3,30,1,59.3081292,senegal_2008_00003,14.861648,-15.894947
senegal,2008,2008,12.890569857332574,-14.93324252061896,SEN.7,SEN.7.1,30,0,45.6567966,senegal_2008_00004,12.906297999999994,-14.933518999999992
senegal,2008,2008,15.006186161143841,-16.04789551857858,SEN.8,SEN.8.1,28,1,56.72129185714287,senegal_2008_00005,15.01432,-16.06854299999999
senegal,2008,2008,15.92064699999999,-14.148462999999994,SEN.10,SEN.10.2,28,1,19.661492892857147,senegal_2008_00006,15.92064699999999,-14.148462999999994
senegal,2008,2008,16.550405815186693,-14.234881953049484,SEN.10,SEN.10.2,30,1,19.108984433333333,senegal_2008_00007,16.506217999999993,-14.227854999999993
senegal,2008,2008,14.771726198086215,-17.35720616762656,SEN.1,SEN.1.3,30,0,50.88145060000001,senegal_2008_00008,14.77335299999999,-17.358320999999993
senegal,2008,2008,14.699177429929362,-17.46650114066174,SEN.1,SEN.1.1,30,0,56.38750103333334,senegal_2008_00009,14.704328999999989,-17.46733699999999
senegal,2008,2008,13.043721000000003,-16.42442399999999,SEN.14,SEN.14.1,30,1,35.29420786666667,senegal_2008_00010,13.043721000000003,-16.42442399999999
senegal,2008,2008,15.094043999999998,-15.894146999999991,SEN.8,SEN.8.1,29,1,21.362068896551715,senegal_2008_00011,15.094043999999998,-15.894146999999991
senegal,2008,2008,13.392397,-13.701549,SEN.12,SEN.12.4,29,1,15.007600448275864,senegal_2008_00012,13.392397,-13.701549
senegal,2008,2008,14.0635398678738,-16.661099430127035,SEN.3,SEN.3.1,30,1,39.92487893333334,senegal_2008_00013,14.033170999999994,-16.661655
senegal,2008,2008,12.825160999999996,-15.975007000000003,SEN.11,SEN.11.3,30,0,31.505090166666665,senegal_2008_00014,12.825160999999996,-15.975007000000003
senegal,2008,2008,14.767991401391056,-17.394910601391135,SEN.1,SEN.1.3,30,0,60.33887293333333,senegal_2008_00015,14.767178,-17.392680999999993
senegal,2008,2008,13.993111,-15.152122000000006,SEN.4,SEN.4.4,29,1,20.20164713793104,senegal_2008_00016,13.993111,-15.152122000000006
senegal,2008,2008,15.247672981783648,-16.150159832503288,SEN.8,SEN.8.1,30,1,27.3198923,senegal_2008_00017,15.230050000000004,-16.113570999999993
senegal,2008,2008,14.398221999999992,-15.371999000000006,SEN.4,SEN.4.4,30,1,25.03594489999999,senegal_2008_00018,14.398221999999992,-15.371999000000006
senegal,2008,2008,13.772348095019444,-13.66653821836839,SEN.12,SEN.12.4,30,0,32.0659481,senegal_2008_00019,13.770449999999997,-13.682353999999991
senegal,2008,2008,14.42791,-16.496824,SEN.3,SEN.3.1,30,1,18.5663963,senegal_2008_00020,14.42791,-16.496824
senegal,2008,2008,12.575928089945252,-16.278341112116845,SEN.14,SEN.14.3,29,0,43.95248399999999,senegal_2008_00021,12.568334999999994,-16.28055
senegal,2008,2008,15.873658773646676,-13.468010066444691,SEN.9,SEN.9.2,30,1,54.554450733333326,senegal_2008_00022,15.88694299999999,-13.493508000000007
senegal,2008,2008,12.5564169981137,-16.290544836738196,SEN.14,SEN.14.3,30,0,47.35784226666667,senegal_2008_00023,12.562383000000006,-16.28833600000001
senegal,2008,2008,12.861546999999993,-16.51208100000001,SEN.14,SEN.14.1,29,1,26.78180186206896,senegal_2008_00024,12.861546999999993,-16.51208100000001
senegal,2008,2008,16.50510882642136,-15.51456979949456,SEN.10,SEN.10.1,29,0,57.91387689655173,senegal_2008_00025,16.51459699999999,-15.505855999999996
senegal,2008,2008,14.143105608355748,-16.07012803505247,SEN.5,SEN.5.2,25,0,57.43408224,senegal_2008_00026,14.156662999999996,-16.074574999999996
